"","FOD_ID","FIRE_NAME","FIRE_YEAR","DISCOVERY_DATE","DISCOVERY_DOY","NWCG_CAUSE_CLASSIFICATION","NWCG_GENERAL_CAUSE","FIRE_SIZE","FIRE_SIZE_CLASS","LATITUDE","LONGITUDE","OWNER_DESCR","STATE"
"227",213784,"432250",1994,1994-06-11,162,"Natural","Natural",1090,"F",65.7827,-159.786,"BLM","AK"
"228",213786,"MHM SE 30",1994,1994-06-12,163,"Natural","Natural",10,"C",63.6662,-151.2856,"NPS","AK"
"229",213787,"432258",1994,1994-06-12,163,"Natural","Natural",1650,"F",67.0327,-159.7861,"NPS","AK"
"230",213788,"432259",1994,1994-06-12,163,"Natural","Natural",50,"C",66.9328,-157.2527,"TRIBAL","AK"
"231",213789,"431260",1994,1994-06-12,163,"Natural","Natural",25,"C",65.1995,-150.0191,"STATE","AK"
"232",213790,"432261",1994,1994-06-12,163,"Natural","Natural",13,"C",66.9828,-157.3194,"TRIBAL","AK"
"233",213793,"GAL NW 142",1994,1994-06-12,163,"Natural","Natural",160,"D",66.9661,-158.9028,"FWS","AK"
"234",213795,"GAL NE 35",1994,1994-06-13,164,"Natural","Natural",1970,"F",65.0994,-155.8192,"BLM","AK"
"235",213796,"OTZ N 70",1994,1994-06-13,164,"Natural","Natural",250,"D",67.9994,-162.3529,"NPS","AK"
"236",213797,"OTZ NW 70",1994,1994-06-13,164,"Natural","Natural",2280,"F",68.016,-162.1696,"NPS","AK"
"237",213798,"432270",1994,1994-06-13,164,"Natural","Natural",1270,"F",67.8661,-160.7029,"NPS","AK"
"238",213801,"404273",1994,1994-06-13,164,"Natural","Natural",470,"E",61.6493,-155.2023,"BLM","AK"
"239",213802,"404274",1994,1994-06-13,164,"Natural","Natural",3440,"F",61.5827,-155.419,"BLM","AK"
"240",213803,"404275",1994,1994-06-13,164,"Natural","Natural",43329.7,"G",62.7827,-155.419,"TRIBAL","AK"
"241",213809,"404286",1994,1994-06-13,164,"Natural","Natural",16.1,"C",62.6993,-159.8191,"TRIBAL","AK"
"242",213810,"412287",1994,1994-06-13,164,"Natural","Natural",25,"C",64.133,-144.719,"TRIBAL","AK"
"243",213811,"404288",1994,1994-06-13,164,"Natural","Natural",30,"C",62.6327,-154.819,"BLM","AK"
"244",213813,"FBK N 300",1994,1994-06-13,164,"Missing data/not specified/undetermined","Missing data/not specified/undetermined",20,"C",68.8329,-154.1696,"BLM","AK"
"245",213815,"404296",1994,1994-06-13,164,"Natural","Natural",120,"D",62.7994,-154.919,"BLM","AK"
"246",213816,"404295",1994,1994-06-13,164,"Natural","Natural",170,"D",62.7494,-155.0023,"BLM","AK"
"247",213819,"431299",1994,1994-06-13,164,"Natural","Natural",3710,"F",65.1995,-150.6192,"STATE","AK"
"248",213820,"GAL NE 38",1994,1994-06-14,165,"Natural","Natural",3680,"F",65.0327,-155.5192,"BLM","AK"
"249",213821,"TAL SW 45",1994,1994-06-14,165,"Natural","Natural",1700,"F",64.8328,-153.5191,"FWS","AK"
"250",213822,"404306",1994,1994-06-14,165,"Natural","Natural",630,"E",62.0993,-158.8857,"BLM","AK"
"251",213823,"404307",1994,1994-06-14,165,"Natural","Natural",4130,"F",61.716,-155.5523,"BLM","AK"
"252",213824,"404308",1994,1994-06-14,165,"Natural","Natural",30,"C",62.7494,-154.969,"BLM","AK"
"253",213825,"413309",1994,1994-06-14,165,"Natural","Natural",50,"C",62.533,-141.9855,"FWS","AK"
"254",213826,"431311",1994,1994-06-14,165,"Natural","Natural",40,"C",63.9328,-152.669,"STATE","AK"
"255",213827,"412312",1994,1994-06-14,165,"Natural","Natural",22420,"G",63.8329,-145.2856,"STATE","AK"
"256",213828,"TAL S 85",1994,1994-06-14,165,"Natural","Natural",60,"C",63.8328,-152.9857,"BLM","AK"
"257",213829,"TAL NW 25",1994,1994-06-14,165,"Natural","Natural",15,"C",65.5828,-151.9026,"BLM","AK"
"258",213833,"404326",1994,1994-06-14,165,"Human","Missing data/not specified/undetermined",18,"C",62.666,-159.8524,"TRIBAL","AK"
"259",213834,"FYU SE 82",1994,1994-06-14,165,"Natural","Natural",456,"E",65.6497,-143.0858,"BLM","AK"
"260",213835,"413327",1994,1994-06-15,166,"Natural","Natural",40,"C",62.3663,-141.8021,"NPS","AK"
"261",213837,"413330",1994,1994-06-15,166,"Natural","Natural",8045,"G",62.5663,-142.3355,"FWS","AK"
"262",213838,"432333",1994,1994-06-15,166,"Natural","Natural",596,"E",66.5997,-143.5693,"TRIBAL","AK"
"263",213839,"SVS NW 18",1994,1994-06-15,166,"Natural","Natural",138,"D",66.0996,-148.4193,"FWS","AK"
"264",213843,"413360",1994,1994-06-22,173,"Natural","Natural",170,"D",62.8663,-141.6355,"TRIBAL","AK"
"265",213844,"FYU W 35",1994,1994-07-01,182,"Natural","Natural",13800,"G",66.5996,-146.7693,"FWS","AK"
"266",213845,"431372",1994,1994-07-01,182,"Human","Debris and open burning",200,"D",67.4162,-151.3861,"STATE","AK"
"267",213846,"FYU W 56",1994,1994-07-03,184,"Natural","Natural",2700,"F",66.7663,-147.586,"FWS","AK"
"268",213866,"HUS SW 30",1994,1994-07-15,196,"Natural","Natural",320,"E",65.8494,-154.986,"FWS","AK"
"269",213868,"FYU SE 32",1994,1994-07-15,196,"Natural","Natural",345,"E",66.0997,-144.8359,"FWS","AK"
"270",213869,"CRC NW 20",1994,1994-07-15,196,"Natural","Natural",100,"D",66.133,-144.8692,"FWS","AK"
"271",213880,"431460",1994,1994-07-17,198,"Natural","Natural",500,"E",65.1996,-148.7691,"STATE","AK"
"272",213881,"IAN SE 7",1994,1994-07-18,199,"Natural","Natural",20,"C",66.8994,-160.3528,"TRIBAL","AK"
"273",213882,"404465",1994,1994-07-18,199,"Natural","Natural",35,"C",63.1994,-156.5357,"BLM","AK"
"274",213886,"BCK SE 30",1994,1994-07-18,199,"Natural","Natural",80,"C",65.7494,-160.0193,"BLM","AK"
"275",213891,"413495",1994,1994-07-24,205,"Natural","Natural",210,"D",63.5996,-143.2356,"BLM","AK"
"276",213893,"CFX SE 12",1994,1994-07-28,209,"Natural","Natural",10,"C",67.0662,-149.886,"BLM","AK"
"277",213897,"FYU E 76",1994,1994-07-29,210,"Natural","Natural",30600,"G",66.5497,-142.0526,"FWS","AK"
"278",213898,"FYU SW 42",1994,1994-07-31,212,"Natural","Natural",775,"E",66.383,-143.6692,"FWS","AK"
"279",213899,"431522",1994,1994-08-02,214,"Natural","Natural",1000,"F",64.1497,-141.6523,"STATE","AK"
"280",213901,"413529",1994,1994-08-05,217,"Natural","Natural",500,"E",64.3163,-143.1356,"BLM","AK"
"281",213902,"EAA N 31",1994,1994-08-05,217,"Natural","Natural",300,"E",65.2831,-141.219,"TRIBAL","AK"
"282",213903,"FYU E 84",1994,1994-08-06,218,"Natural","Natural",15,"C",66.3331,-141.8526,"BLM","AK"
"283",213904,"431535",1994,1994-08-06,218,"Natural","Natural",4250,"F",65.2663,-146.0358,"STATE","AK"
"284",213906,"BTT E 29",1994,1994-08-06,218,"Natural","Natural",20,"C",66.7829,-150.3527,"BLM","AK"
"285",213909,"411546",1994,1994-08-07,219,"Natural","Natural",300,"E",64.7496,-144.419,"BLM","AK"
"286",213910,"413547",1994,1994-08-07,219,"Natural","Natural",9050,"G",63.1997,-141.5355,"TRIBAL","AK"
"287",213912,"FBK NE 37",1994,1994-08-08,220,"Natural","Natural",750,"E",65.2996,-147.2691,"BLM","AK"
"288",213918,"EAA SW 30",1994,1994-08-11,223,"Natural","Natural",80,"C",64.2997,-141.569,"BLM","AK"
"289",213919,"EAA SW 20",1994,1994-08-11,223,"Natural","Natural",2400,"F",64.4663,-141.5356,"BLM","AK"
"290",213920,"432563",1994,1994-08-11,223,"Natural","Natural",1140,"F",64.433,-142.419,"BLM","AK"
"291",213923,"402580",1994,1994-08-15,227,"Human","Recreation and ceremony",10,"C",61.5829,-144.4688,"TRIBAL","AK"
"292",213925,"402582",1994,1994-08-16,228,"Human","Recreation and ceremony",14,"C",61.4329,-143.1021,"NPS","AK"
"293",213926,"MHM S 40",1994,1994-08-17,229,"Natural","Natural",980,"E",63.3161,-152.0856,"NPS","AK"
"294",213930,"403610",1994,1994-08-24,236,"Human","Recreation and ceremony",100,"D",59.8161,-150.5855,"FWS","AK"
"295",213941,"402648",1994,1994-09-07,250,"Human","Recreation and ceremony",200,"D",62.8662,-147.1522,"BLM","AK"
"296",213947,"503033",1995,1995-04-29,119,"Human","Recreation and ceremony",40,"C",57.566,-154.4023,"OTHER FEDERAL","AK"
"297",213948,"FAI E 10",1995,1995-05-07,127,"Human","Arson/incendiarism",140,"D",64.7996,-147.6024,"OTHER FEDERAL","AK"
"298",213950,"FAI N 36",1995,1995-05-12,132,"Natural","Natural",320,"E",65.4162,-147.8192,"BLM","AK"
"299",213951,"532148",1995,1995-05-12,132,"Natural","Natural",1500,"F",65.3495,-152.3859,"BLM","AK"
"300",213952,"531149",1995,1995-05-12,132,"Natural","Natural",170,"D",66.5828,-155.2193,"STATE","AK"
"301",213953,"HUS S 20",1995,1995-05-12,132,"Natural","Natural",770,"E",65.6661,-154.2026,"FWS","AK"
"302",213954,"MHM NW 42",1995,1995-05-12,132,"Natural","Natural",1320,"F",64.1328,-153.8191,"BLM","AK"
"303",213955,"513157",1995,1995-05-12,132,"Natural","Natural",62,"C",63.1997,-142.8022,"OTHER FEDERAL","AK"
"304",213962,"GAL SW 23",1995,1995-05-17,137,"Human","Arson/incendiarism",60,"C",64.4494,-157.2858,"BLM","AK"
"305",213964,"532217",1995,1995-05-28,148,"Human","Recreation and ceremony",50,"C",62.4326,-163.7857,"FWS","AK"
"306",213965,"504233",1995,1995-05-30,150,"Natural","Natural",90,"C",61.8493,-159.419,"BLM","AK"
"307",213972,"OTZ NE 55",1995,1995-06-09,160,"Natural","Natural",920,"E",67.3327,-160.5862,"BLM","AK"
"308",213973,"531268",1995,1995-06-11,162,"Natural","Natural",200,"D",65.8163,-144.7025,"STATE","AK"
"309",213975,"531270",1995,1995-06-11,162,"Natural","Natural",100,"D",65.8163,-144.7692,"STATE","AK"
"310",213977,"532274",1995,1995-06-11,162,"Natural","Natural",300,"E",64.533,-141.9023,"BLM","AK"
"311",213978,"FYU E 70",1995,1995-06-12,163,"Natural","Natural",400,"E",66.183,-142.6692,"FWS","AK"
"312",213979,"502284",1995,1995-06-12,163,"Natural","Natural",70,"C",62.6329,-145.9689,"BLM","AK"
"313",213984,"502296",1995,1995-06-12,163,"Natural","Natural",1060,"F",62.4996,-144.7188,"NPS","AK"
"314",213987,"EAA NW 16",1995,1995-06-14,165,"Natural","Natural",50,"C",64.9664,-141.519,"NPS","AK"
"315",213990,"OTZ SE 25",1995,1995-06-18,169,"Human","Smoking",57,"C",66.5827,-162.0028,"BLM","AK"
"316",213991,"SMK SW 25",1995,1995-06-19,170,"Human","Recreation and ceremony",80,"C",63.1659,-162.8358,"FWS","AK"
"317",213993,"531335",1995,1995-06-21,172,"Natural","Natural",330,"E",65.5662,-148.9859,"STATE","AK"
"318",213999,"GAL NE 17",1995,1995-07-13,194,"Natural","Natural",16,"C",64.9827,-156.6025,"BLM","AK"
"319",214006,"532370",1995,1995-07-15,196,"Natural","Natural",6060,"G",66.3661,-154.7526,"BLM","AK"
"320",214008,"BTT SW 62",1995,1995-07-16,197,"Natural","Natural",50,"C",66.1828,-153.1693,"BLM","AK"
"321",214009,"GAL NE 76",1995,1995-07-16,197,"Natural","Natural",2780,"F",65.8328,-155.3693,"FWS","AK"
"322",214011,"LIV E 19",1995,1995-07-17,198,"Natural","Natural",8500,"G",65.3329,-147.8025,"BLM","AK"
"323",214014,"BTTS10",1995,1995-07-28,209,"Natural","Natural",100,"D",66.7162,-151.7693,"TRIBAL","AK"
"324",214019,"OTZ N 13",1995,1995-10-08,281,"Human","Missing data/not specified/undetermined",70,"C",67.0827,-162.3195,"TRIBAL","AK"
"325",214021,"604013",1996,1996-04-18,109,"Human","Missing data/not specified/undetermined",160,"D",62.0493,-159.7024,"BLM","AK"
"326",214023,"603124",1996,1996-05-08,129,"Human","Recreation and ceremony",10,"C",57.7159,-152.8522,"TRIBAL","AK"
"327",214024,"HILLBILLY",1996,1996-05-10,131,"Human","Arson/incendiarism",14200,"G",63.9543,-146.5323,"OTHER FEDERAL","AK"
"328",214026,"603158",1996,1996-05-11,132,"Human","Smoking",1200,"F",58.2159,-152.5188,"TRIBAL","AK"
"329",214027,"603159",1996,1996-05-11,132,"Human","Smoking",5200,"G",60.4494,-150.2188,"FWS","AK"
"330",214028,"604181",1996,1996-05-12,133,"Human","Missing data/not specified/undetermined",80,"C",56.2659,-158.7354,"TRIBAL","AK"
"331",214030,"632213",1996,1996-05-14,135,"Human","Equipment and vehicle use",90,"C",61.9029,-162.0357,"TRIBAL","AK"
"332",214033,"602222",1996,1996-05-14,135,"Human","Debris and open burning",10,"C",61.5329,-144.3188,"TRIBAL","AK"
"333",214035,"604257",1996,1996-05-18,139,"Human","Recreation and ceremony",30,"C",55.3158,-160.502,"TRIBAL","AK"
"334",214040,"632299",1996,1996-05-25,146,"Natural","Natural",40,"C",64.6474,-146.1693,"OTHER FEDERAL","AK"
"335",214041,"KAL SW 33",1996,1996-05-25,146,"Natural","Natural",90,"C",63.8518,-159.4025,"BLM","AK"
"336",214042,"KAL SW 32",1996,1996-05-25,146,"Natural","Natural",20,"C",63.8493,-159.3691,"BLM","AK"
"337",214043,"631305 STE",1996,1996-05-26,147,"Natural","Natural",4000,"F",65.3256,-150.8758,"STATE","AK"
"338",214045,"632321",1996,1996-05-29,150,"Human","Arson/incendiarism",66560,"G",63.9399,-146.369,"OTHER FEDERAL","AK"
"339",214047,"601351MILL",1996,1996-06-02,154,"Human","Fireworks",37336,"G",61.6161,-149.8522,"PRIVATE","AK"
"340",214049,"631360",1996,1996-06-03,155,"Human","Debris and open burning",12760,"G",65.5663,-144.9025,"STATE","AK"
"341",214056,"STUART CRE",1996,1996-06-06,158,"Human","Arson/incendiarism",60,"C",64.7193,-146.4368,"OTHER FEDERAL","AK"
"342",214057,"LAURA LAKE",1996,1996-06-06,158,"Human","Recreation and ceremony",20,"C",66.5813,-145.139,"TRIBAL","AK"
"343",214058,"603411",1996,1996-06-06,158,"Human","Debris and open burning",17510,"G",60.0994,-151.2022,"TRIBAL","AK"
"344",214059,"OBSERVATIO",1996,1996-06-07,159,"Human","Arson/incendiarism",2000,"F",64.0329,-146.2857,"OTHER FEDERAL","AK"
"345",214060,"613415",1996,1996-06-07,159,"Human","Debris and open burning",6710,"G",63.2497,-142.4189,"TRIBAL","AK"
"346",214062,"632440",1996,1996-06-14,166,"Natural","Natural",20,"C",66.1736,-154.059,"BLM","AK"
"347",214068,"632450",1996,1996-06-15,167,"Human","Arson/incendiarism",60,"C",64.3496,-147.8857,"OTHER FEDERAL","AK"
"348",214070,"WINDY CREE",1996,1996-06-15,167,"Natural","Natural",10331,"G",65.5996,-147.5525,"BLM","AK"
"349",214071,"REINDEER",1996,1996-06-15,167,"Natural","Natural",20,"C",65.3328,-151.9525,"BLM","AK"
"350",214073,"631458",1996,1996-06-16,168,"Natural","Natural",600,"E",65.4996,-144.3358,"BLM","AK"
"351",214074,"631459",1996,1996-06-16,168,"Natural","Natural",39116,"G",65.5422,-144.0344,"STATE","AK"
"352",214075,"631460  BI",1996,1996-06-16,168,"Natural","Natural",48600,"G",66.3361,-143.6359,"STATE","AK"
"353",214077,"O'BRIEN CR",1996,1996-06-16,168,"Natural","Natural",204,"D",65.3996,-147.2858,"BLM","AK"
"354",214078,"604463",1996,1996-06-16,168,"Natural","Natural",4200,"F",62.266,-157.5691,"BLM","AK"
"355",214079,"604464",1996,1996-06-16,168,"Natural","Natural",720,"E",62.266,-157.6357,"BLM","AK"
"356",214080,"604465",1996,1996-06-16,168,"Natural","Natural",510,"E",62.266,-157.6191,"BLM","AK"
"357",214081,"604466",1996,1996-06-16,168,"Natural","Natural",10,"C",62.016,-157.4357,"TRIBAL","AK"
"358",214082,"632469",1996,1996-06-17,169,"Natural","Natural",25433,"G",64.2661,-151.3524,"STATE","AK"
"359",214083,"632472",1996,1996-06-17,169,"Natural","Natural",5630,"G",65.8451,-148.9328,"FWS","AK"
"360",214085,"HARD LUCK",1996,1996-06-17,169,"Natural","Natural",2230,"F",65.1236,-141.0924,"TRIBAL","AK"
"361",214086,"631474",1996,1996-06-17,169,"Natural","Natural",60,"C",64.116,-157.3358,"STATE","AK"
"362",214088,"631478",1996,1996-06-17,169,"Natural","Natural",1121,"F",65.4163,-145.7025,"BLM","AK"
"363",214089,"SHEENJEK R",1996,1996-06-17,169,"Natural","Natural",248,"D",67.6497,-144.1194,"FWS","AK"
"364",214091,"GAL 30 N",1996,1996-06-17,169,"Natural","Natural",840,"E",65.2586,-157.0359,"FWS","AK"
"365",214092,"FROZEN CAL",1996,1996-06-17,169,"Natural","Natural",1830,"F",66.7997,-143.086,"TRIBAL","AK"
"366",214093,"632482",1996,1996-06-17,169,"Natural","Natural",59063,"G",64.8661,-151.9197,"BLM","AK"
"367",214094,"631484",1996,1996-06-18,170,"Natural","Natural",600,"E",65.3494,-153.7359,"STATE","AK"
"368",214095,"611485",1996,1996-06-18,170,"Natural","Natural",150,"D",64.4829,-148.2691,"TRIBAL","AK"
"369",214096,"HADOLITNA",1996,1996-06-18,170,"Natural","Natural",1250,"F",66.2025,-154.4526,"TRIBAL","AK"
"370",214097,"SLED ROADS",1996,1996-06-18,170,"Natural","Natural",4000,"F",63.8828,-151.3023,"NPS","AK"
"371",214098,"HOCHANDOCT",1996,1996-06-18,170,"Natural","Natural",4220,"F",65.5386,-154.7043,"FWS","AK"
"372",214099,"CIRC MOUNT",1996,1996-06-18,170,"Natural","Natural",34665,"G",65.7499,-143.9858,"TRIBAL","AK"
"373",214100,"TOM MOUNTA",1996,1996-06-18,170,"Natural","Natural",30,"C",65.3546,-144.8933,"BLM","AK"
"374",214102,"DAVID CREE",1996,1996-06-18,170,"Natural","Natural",4690,"F",67.0864,-141.866,"FWS","AK"
"375",214103,"SETHKOKNA",1996,1996-06-18,170,"Natural","Natural",5800,"G",63.8208,-153.5868,"BLM","AK"
"376",214108,"GAL NW 63",1996,1996-06-19,171,"Natural","Natural",1120,"F",65.4994,-158.6359,"BLM","AK"
"377",214109,"TITNA RIVE",1996,1996-06-19,171,"Natural","Natural",2650,"F",64.3261,-153.1613,"BLM","AK"
"378",214110,"CRAZY MOUN",1996,1996-06-19,171,"Natural","Natural",120,"D",65.701,-145.1358,"BLM","AK"
"379",214111,"VRAIN MOUN",1996,1996-06-19,171,"Natural","Natural",180,"D",65.7163,-146.3858,"FWS","AK"
"380",214112,"DEADMAN IS",1996,1996-06-19,171,"Natural","Natural",33490,"G",66.5663,-146.486,"FWS","AK"
"381",214113,"42 MILE CR",1996,1996-06-19,171,"Natural","Natural",41410,"G",66.7663,-147.9527,"FWS","AK"
"382",214114,"SEVEN DIKE",1996,1996-06-20,172,"Natural","Natural",10,"C",67.7831,-143.3527,"FWS","AK"
"383",214115,"SCOOBY",1996,1996-06-20,172,"Natural","Natural",10,"C",65.5855,-144.3358,"BLM","AK"
"384",214116,"IKA",1996,1996-06-20,172,"Natural","Natural",60,"C",65.583,-144.3525,"BLM","AK"
"385",214117,"YELLOW CRE",1996,1996-06-21,173,"Natural","Natural",9680,"G",65.7299,-146.7033,"BLM","AK"
"386",214118,"632521",1996,1996-06-21,173,"Natural","Natural",22665.9,"G",66.538,-143.5293,"TRIBAL","AK"
"387",214123,"632536",1996,1996-06-23,175,"Natural","Natural",25,"C",67.5627,-145.5922,"TRIBAL","AK"
"388",214128,"631565",1996,1996-07-02,184,"Natural","Natural",70,"C",67.1162,-151.386,"STATE","AK"
"389",214130,"602577",1996,1996-07-04,186,"Natural","Natural",20,"C",62.3329,-144.7688,"NPS","AK"
"390",214131,"MELOZITNA",1996,1996-07-04,186,"Natural","Natural",12,"C",65.5386,-154.0526,"BLM","AK"
"391",214132,"WIGAND CR.",1996,1996-07-04,186,"Natural","Natural",350,"E",63.8495,-150.119,"NPS","AK"
"392",214135,"631588 ANT",1996,1996-07-05,187,"Natural","Natural",9300,"G",64.3261,-155.0382,"STATE","AK"
"393",214136,"HOT SPRING",1996,1996-07-05,187,"Natural","Natural",10,"C",65.4328,-153.1859,"BLM","AK"
"394",214141,"WLK SE 40",1996,1996-07-06,188,"Natural","Natural",2600,"F",66.1966,-158.8694,"FWS","AK"
"395",214143,"631605",1996,1996-07-07,189,"Natural","Natural",200,"D",65.7326,-162.636,"STATE","AK"
"396",214144,"GREGG",1996,1996-07-07,189,"Natural","Natural",813,"E",64.8994,-153.6692,"FWS","AK"
"397",214147,"604618",1996,1996-07-08,190,"Natural","Natural",60,"C",62.366,-155.419,"BLM","AK"
"398",214150,"WLK SE 39",1996,1996-07-08,190,"Natural","Natural",1070,"F",66.2161,-157.4027,"BLM","AK"
"399",214151,"WLK SE 15",1996,1996-07-09,191,"Natural","Natural",10,"C",66.4827,-158.7361,"FWS","AK"
"400",214157,"SLENDER SM",1996,1996-07-11,193,"Natural","Natural",39660,"G",65.9496,-146.6859,"FWS","AK"
"401",214159,"604635",1996,1996-07-12,194,"Natural","Natural",280,"D",63.4161,-153.5856,"STATE","AK"
"402",214160,"FIRE MOUNT",1996,1996-07-19,201,"Natural","Natural",420,"E",65.7733,-141.2333,"BLM","AK"
"403",214161,"KANDIK RIV",1996,1996-07-19,201,"Natural","Natural",480,"E",65.8164,-141.128,"BLM","AK"
"404",214162,"613651",1996,1996-07-20,202,"Natural","Natural",150,"D",62.633,-141.6522,"FWS","AK"
"405",214166,"604656",1996,1996-07-20,202,"Human","Equipment and vehicle use",40,"C",61.7826,-161.3024,"TRIBAL","AK"
"406",214173,"HILLBILLY",1996,1996-07-24,206,"Human","Arson/incendiarism",50,"C",63.9399,-146.5651,"OTHER FEDERAL","AK"
"407",214174,"BEAR MTN C",1996,1996-07-24,206,"Natural","Natural",300,"E",65.9464,-142.2767,"BLM","AK"
"408",214189,"603749",1996,1996-10-13,287,"Human","Recreation and ceremony",3250,"F",57.5493,-154.1523,"TRIBAL","AK"
"409",214190,"NAKNEK SOU",1997,1997-03-16,75,"Human","Missing data/not specified/undetermined",300,"E",58.7159,-156.8855,"TRIBAL","AK"
"410",214191,"MOSER BAY",1997,1997-04-16,106,"Human","Missing data/not specified/undetermined",14100,"G",57.0159,-154.2523,"FWS","AK"
"411",214200,"KWETHLUK/7",1997,1997-05-24,144,"Human","Recreation and ceremony",20,"C",60.5659,-161.1356,"TRIBAL","AK"
"412",214202,"STEBBINS D",1997,1997-05-27,147,"Human","Debris and open burning",50,"C",63.5326,-162.2858,"TRIBAL","AK"
"413",214205,"DILLINGHAM",1997,1997-05-27,147,"Human","Debris and open burning",20,"C",59.0493,-158.5355,"PRIVATE","AK"
"414",214212,"JOHNSON RD",1997,1997-06-03,154,"Human","Recreation and ceremony",10,"C",64.5662,-146.9524,"STATE","AK"
"415",214213,"DR. BEAVER",1997,1997-06-04,155,"Natural","Natural",20700,"G",63.621,-156.946,"FWS","AK"
"416",214215,"BRIGADIER",1997,1997-06-05,156,"Human","Arson/incendiarism",940,"E",64.6329,-146.6379,"OTHER FEDERAL","AK"
"417",214216,"MOORE CREE",1997,1997-06-05,156,"Natural","Natural",24,"C",62.316,-157.2524,"BLM","AK"
"418",214219,"GROUCH CRE",1997,1997-06-05,156,"Natural","Natural",20,"C",63.2827,-158.1357,"FWS","AK"
"419",214220,"WHAKATNA C",1997,1997-06-05,156,"Natural","Natural",23,"C",64.9494,-156.8858,"FWS","AK"
"420",214222,"GROUCH CRE",1997,1997-06-07,158,"Natural","Natural",30,"C",63.3827,-157.9857,"FWS","AK"
"421",214223,"LITTLE MUD",1997,1997-06-07,158,"Natural","Natural",10,"C",63.9952,-157.9983,"STATE","AK"
"422",214224,"SIMELS 732",1997,1997-06-07,158,"Natural","Natural",365871,"G",63.566,-157.2024,"FWS","AK"
"423",214225,"KOYUK RIVE",1997,1997-06-08,159,"Human","Recreation and ceremony",800,"E",64.9827,-160.8359,"BLM","AK"
"424",214226,"UNGALIK RI",1997,1997-06-08,159,"Natural","Natural",930,"E",64.8993,-160.1026,"BLM","AK"
"425",214227,"732284",1997,1997-06-08,159,"Natural","Natural",80,"C",63.8352,-154.1074,"BLM","AK"
"426",214228,"TELSTINA",1997,1997-06-08,159,"Natural","Natural",40,"C",63.9797,-153.9121,"BLM","AK"
"427",214229,"BEADY",1997,1997-06-08,159,"Natural","Natural",20,"C",65.955,-158.2249,"FWS","AK"
"428",214230,"731288",1997,1997-06-08,159,"Natural","Natural",10,"C",66.5661,-154.9027,"STATE","AK"
"429",214231,"KOKHILA HI",1997,1997-06-08,159,"Natural","Natural",36400,"G",66.4328,-155.086,"BLM","AK"
